source,title,summary,tags,image,start_date,start_time,end_date,end_time,max_price,min_price,currency,organizer,src_url,venue_name,venue_city,venue_latitude,venue_longitude,venue_display_address
ticketmaster,Miami Dolphins v Buffalo Bills,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-12,20:15:00,,,2110,200,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-buffalo-bills-miami-florida-09-12-2024/event/0D00609ACA95480C,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v Jacksonville Jaguars,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-08,13:00:00,,,1600,100,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-jacksonville-jaguars-miami-florida-09-08-2024/event/0D00609ACA9A480E,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v San Francisco 49ers,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-12-22,16:25:00,,,2110,200,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-san-francisco-49ers-miami-florida-12-22-2024/event/0D00609ACABA482E,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Preseason: Miami Dolphins v Atlanta Falcons,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-08-09,19:00:00,,,500,30,USD,NFL EXHIBITION & PRESEASON,https://www.ticketmaster.com/preseason-miami-dolphins-v-atlanta-falcons-miami-florida-08-09-2024/event/0D00609ACAB04818,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v Las Vegas Raiders,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-11-17,13:00:00,,,1600,100,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-las-vegas-raiders-miami-florida-11-17-2024/event/0D00609ACA9E4810,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v Arizona Cardinals,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-10-27,13:00:00,,,1500,100,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-arizona-cardinals-miami-florida-10-27-2024/event/0D00609ACA8F480A,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,P!NK: Summer Carnival 2024,"
Unfortunately, the Event Organizer has had to cancel your event. You don't need to do a thing. We'll issue a refund to the original method of payment used at time of purchase, as soon as funds are received from the Event Organizer. It should appear on your account within 14-21 days. Please Note: If the tickets were transferred to you, the refund will go to the fan who originally purchased the tickets from Ticketmaster. Please see our Purchase Policy for more information.",,https://s1.ticketm.net/dam/a/8cc/0850a9c7-f269-4506-87f5-0acb3e2e08cc_SOURCE,2024-11-23,18:30:00,,,299.95,49.95,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/pnk-summer-carnival-2024-miami-florida-11-23-2024/event/0D005F67D9CF1BD5,loanDepot park,Miami,25.778046,-80.219716,"501 Marlins Way, Miami, Florida, 33125"
ticketmaster,Miami Dolphins v New York Jets,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-12-08,13:00:00,,,1810,185,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-new-york-jets-miami-florida-12-08-2024/event/0D00609ACAAA4814,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v Tennessee Titans,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-30,19:30:00,,,1500,100,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-tennessee-titans-miami-florida-09-30-2024/event/0D00609ACABF4830,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Marlins vs. Los Angeles Dodgers,"
",,https://s1.ticketm.net/dam/a/68b/30d9cf87-5258-446e-99e4-3de517ed168b_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-17,18:40:00,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdPb4p,LoanDepot Park,Miami,25.778057,-80.219406,"501 Marlins Way, Miami, Florida, 33125"
ticketmaster,Miami Marlins vs. Los Angeles Dodgers,"
",,https://s1.ticketm.net/dam/a/68b/30d9cf87-5258-446e-99e4-3de517ed168b_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-19,16:40:00,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdPb4b,LoanDepot Park,Miami,25.778057,-80.219406,"501 Marlins Way, Miami, Florida, 33125"
ticketmaster,Miami Marlins vs. Los Angeles Dodgers,"
",,https://s1.ticketm.net/dam/a/68b/30d9cf87-5258-446e-99e4-3de517ed168b_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-18,18:40:00,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdPb49,LoanDepot Park,Miami,25.778057,-80.219406,"501 Marlins Way, Miami, Florida, 33125"
ticketmaster,Preseason Luxury & Suites: Miami Dolphins v Atlanta Falcons,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-08-09,19:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/preseason-luxury-suites-miami-dolphins-v-miami-florida-08-09-2024/event/0D00609ACAE24842,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v Jacksonville Jaguars,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-08,13:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-jacksonville-miami-florida-09-08-2024/event/0D00609ACAD3483A,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v Buffalo Bills,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-12,20:15:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-buffalo-miami-florida-09-12-2024/event/0D00609ACACF4837,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v Tennessee Titans,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-09-30,19:30:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-tennessee-miami-florida-09-30-2024/event/0D00609ACAF2484B,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v Arizona Cardinals,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-10-27,13:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-arizona-miami-florida-10-27-2024/event/0D00609ACACA4835,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v Las Vegas Raiders,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-11-17,13:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-las-miami-florida-11-17-2024/event/0D00609ACAD7483C,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v New York Jets,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-12-08,13:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-new-miami-florida-12-08-2024/event/0D00609ACADE4840,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v San Francisco 49ers,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-12-22,16:25:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-san-miami-florida-12-22-2024/event/0D00609ACAED4848,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Preseason: Miami Dolphins v Washington Commanders,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-08-17,19:00:00,,,500,30,USD,NFL EXHIBITION & PRESEASON,https://www.ticketmaster.com/preseason-miami-dolphins-v-washington-commanders-miami-florida-08-17-2024/event/0D00609ACAB64821,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Dolphins v New England Patriots,"Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.
Flex Schedule: Please be aware that there are certain games that are subject to flexible scheduling and the date and time of those games may be changed from what is currently reflected on the schedule and what may appear on the ticket. For more detailed information about NFL flexible scheduling procedures for the 2024 NFL Season, please visit https://www.nfl.com/schedules/flexible-scheduling-procedures.",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-11-24,13:00:00,,,1810,155,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/miami-dolphins-v-new-england-patriots-miami-florida-11-24-2024/event/0D00609ACAA44812,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Preseason Luxury & Suites: Miami Dolphins v Washington Commanders,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-08-17,19:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/preseason-luxury-suites-miami-dolphins-v-miami-florida-08-17-2024/event/0D00609ACAE94844,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Luxury & Suites: Miami Dolphins v New England Patriots,"
",,https://s1.ticketm.net/dam/a/d39/4b18e97c-4544-448e-8163-8c158d23bd39_SOURCE,2024-11-24,13:00:00,,,998,998,USD,NFL REGULAR SEASON,https://www.ticketmaster.com/luxury-suites-miami-dolphins-v-new-miami-florida-11-24-2024/event/0D00609ACADA483E,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Florida State Seminoles Football,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-10-26,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1A7AO-S,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Florida A&M Rattlers Football,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-07,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdOvFN,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Virginia Tech Hokies Football,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-27,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1A7AO-w,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Ball State Cardinals Football,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-09-14,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdOvF0,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Duke Blue Devils Football,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-11-02,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1A7AO-V,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Miami Hurricanes Football vs. Wake Forest Demon Deacons Baseball,"
",,https://s1.ticketm.net/dam/c/db5/5acfb9a3-4315-40c6-824f-e0fd31bd5db5_723691_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-11-23,,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1A7AO-g,Hard Rock Stadium,Miami,25.9489,-80.245697,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,Copa America 2024 - Final - TBD v TBD,"
",,https://s1.ticketm.net/dam/a/486/e86a0787-14fc-4fc1-b4d1-d89aab65f486_SOURCE,2024-07-14,20:00:00,,,1235,375,USD,PROMOTED BY VENUE,https://www.ticketmaster.com/copa-america-2024-final-tbd-v-miami-florida-07-14-2024/event/0D005F7BA41714C7,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,FEID - FerxxoCalipsis Tour 2024,"
",,https://s1.ticketm.net/dam/a/470/ae39ff50-aa4e-4b87-8c95-c83264f33470_SOURCE,2024-07-06,20:00:00,,,230,44.99,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/feid-ferxxocalipsis-tour-2024-miami-florida-07-06-2024/event/0D006048CDB42B4A,Hard Rock Stadium,Miami,25.957928,-80.238866,"347 Don Shula Drive, Miami, Florida, 33056"
ticketmaster,USHER: Past Present Future,"
",,https://s1.ticketm.net/dam/a/83c/1aaa39dd-19d4-4d86-9d61-3f0f7294083c_SOURCE,2024-10-12,20:00:00,,,244.75,44.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/usher-past-present-future-miami-florida-10-12-2024/event/0D006045D1B125F3,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,USHER: Past Present Future,"
",,https://s1.ticketm.net/dam/a/83c/1aaa39dd-19d4-4d86-9d61-3f0f7294083c_SOURCE,2024-10-11,20:00:00,,,244.75,44.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/usher-past-present-future-miami-florida-10-11-2024/event/0D0060412C35302C,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,USHER: Past Present Future,"
",,https://s1.ticketm.net/dam/a/83c/1aaa39dd-19d4-4d86-9d61-3f0f7294083c_SOURCE,2024-10-14,20:00:00,,,244.75,44.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/usher-past-present-future-miami-florida-10-14-2024/event/0D006045D2B9260B,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Shakira - Las Mujeres Ya No Lloran - World Tour,"
",,https://s1.ticketm.net/dam/a/948/b2af9578-af9a-4d19-ba25-a8d2ef7f7948_SOURCE,2024-11-20,19:30:00,,,485.5,145.5,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/shakira-las-mujeres-ya-no-lloran-miami-florida-11-20-2024/event/0D00608D92BC12C5,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Shakira - Las Mujeres Ya No Lloran - World Tour,"
",,https://s1.ticketm.net/dam/a/948/b2af9578-af9a-4d19-ba25-a8d2ef7f7948_SOURCE,2024-11-21,19:30:00,,,485.5,145.5,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/shakira-las-mujeres-ya-no-lloran-miami-florida-11-21-2024/event/0D00608F97003D11,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Chayanne: Bailemos Otra Vez Tour,"
",,https://s1.ticketm.net/dam/a/8d1/274af277-90d0-4cfb-87aa-76dc679f98d1_SOURCE,2024-12-14,20:00:00,,,231,61,USD,,https://www.ticketmaster.com/chayanne-bailemos-otra-vez-tour-miami-florida-12-14-2024/event/0D006056D2B6315F,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Nicki Minaj Presents: Pink Friday 2 World Tour,"
Delivery of Mobile Tickets will be delayed until September 29, 2024 9:00pm.",,https://s1.ticketm.net/dam/a/74e/fd6d37cf-874b-4b8f-9f9e-79fb530c774e_SOURCE,2024-10-06,21:00:00,,,324.5,54.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/nicki-minaj-presents-pink-friday-2-miami-florida-10-06-2024/event/0D0060B6D5A33491,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Charli XCX & Troye Sivan present: Sweat,"*DELIVERY DELAY UNTIL 72 HOURS PRIOR TO SHOWDATE* Resale tickets may exceed face value and prices are not set by the artist.
Delivery of mobile tickets delayed until October 2, 2024",,https://s1.ticketm.net/dam/a/f2b/220a2ab5-5dc4-4c55-b39b-f61564286f2b_SOURCE,2024-10-05,19:30:00,,,124.75,44.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/charli-xcx-troye-sivan-present-sweat-miami-florida-10-05-2024/event/0D00608CC15E2979,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Kany García: García Tour 2024,"
Delivery of Mobile Tickets delayed until November 28, 2024",,https://s1.ticketm.net/dam/a/28e/a6862ea2-5919-45f1-9bc5-c2def72a328e_SOURCE,2024-12-01,20:00:00,,,174.75,34.75,USD,LIVE NATION MUSIC,https://www.ticketmaster.com/kany-garcia-garcia-tour-2024-miami-florida-12-01-2024/event/0D0060BEFF463817,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Andrea Bocelli In Concert,"
",,https://s1.ticketm.net/dam/a/c8a/45ed870b-c8a7-46db-823e-44f5929bac8a_SOURCE,2024-12-22,19:30:00,,,361,81,USD,GELB PRODUCTIONS,https://www.ticketmaster.com/andrea-bocelli-in-concert-miami-florida-12-22-2024/event/0D00607CBC6B2F78,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,"Marc Anthony ""Historia Tour""","
",,https://s1.ticketm.net/dam/a/b44/17a0e2f9-a890-4fb6-84c7-73af5b26eb44_SOURCE,2024-11-17,20:00:00,,,231,61,USD,,https://www.ticketmaster.com/marc-anthony-historia-tour-miami-florida-11-17-2024/event/0D0060B1D6D63266,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Flor Bertotti en Concierto,"NO BAG POLICY. Exceptions will be made for bags smaller than 10"" x 7"" x 2"". All bags are subject to inspection by our security team upon entry. Effective August 1st, 2024, the Box Office will become a cashless facility. We will only accept Mc, Visa, Amex and Discover with a proper photo ID. We apologize for any inconvenience.
NO BAG POLICY. Exceptions will be made for bags smaller than 10"" x 7"" x 2"". All bags are subject to inspection by our security team upon entry Effective August 1st, 2024, the Box Office will become a cashless facility. We will only accept Mc, Visa, Amex and Discover with a proper photo ID. We apologize for any inconvenience.",,https://s1.ticketm.net/dam/a/e3b/052c4eb3-4107-45a3-b222-de0c3a0c4e3b_SOURCE,2024-09-07,20:00:00,,,375,48,USD,PROMOTED BY VENUE,https://www.ticketmaster.com/flor-bertotti-en-concierto-miami-florida-09-07-2024/event/0D006032B59A1B74,James L Knight Center,Miami,25.7707756,-80.1901174,"400 SE 2nd Ave, Miami, Florida, 33131"
ticketmaster,Camilo - Nuestro Lugar Feliz Tour,"
",,https://s1.ticketm.net/dam/a/d0a/581939ea-8d4c-464d-a241-d1b26d99ad0a_SOURCE,2024-10-19,20:00:00,,,257.24,57.24,USD,LOUD AND LIVE,https://www.ticketmaster.com/camilo-nuestro-lugar-feliz-tour-miami-florida-10-19-2024/event/0D006050B5A72A91,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Silvestre Dangond - 'Ta Malo USA Tour,"
",,https://s1.ticketm.net/dam/a/a8d/43c5388d-f20d-4b52-9be0-8d95ac08ba8d_SOURCE,2024-12-06,20:00:00,,,527.24,47.24,USD,LOUD AND LIVE,https://www.ticketmaster.com/silvestre-dangond-ta-malo-usa-tour-miami-florida-12-06-2024/event/0D005F5813E32131,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Chayanne: Bailemos Otra Vez Tour,"
",,https://s1.ticketm.net/dam/a/8d1/274af277-90d0-4cfb-87aa-76dc679f98d1_SOURCE,2024-12-15,20:00:00,,,231,61,USD,,https://www.ticketmaster.com/chayanne-bailemos-otra-vez-tour-miami-florida-12-15-2024/event/0D006066646A0CC2,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,The Marley Brothers: The Legacy Tour,"This is a rain or shine event. Doors open at 6:00pm ET. NOTE: There is a delivery delay till 72 hours prior to show time.
This is a rain or shine event. Doors open at 6:00pm ET.",,https://s1.ticketm.net/dam/a/05b/a673e0e7-f603-4c45-bd3a-0d446261105b_SOURCE,2024-10-05,19:30:00,,,251,45.5,USD,LIVE NATION MUSIC,https://concerts.livenation.com/the-marley-brothers-the-legacy-tour-miami-florida-10-05-2024/event/0D00608CDD4A306C,FPL Solar Amphitheater at Bayfront Park,Miami,25.776218,-80.186024,"301 N Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,"Ana Gabriel ""Un Deseo Mas"" Tour","
",,https://s1.ticketm.net/dam/a/e3c/142bd525-0c94-42de-8817-f2048bac0e3c_SOURCE,2024-11-30,20:00:00,,,191,61,USD,,https://www.ticketmaster.com/ana-gabriel-un-deseo-mas-tour-miami-florida-11-30-2024/event/0D0060A3BC6A3003,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Jhayco - Vida Rockstar Tour,"
Event has been rescheduled to November 1, 2024. Tickets purchased for the original date will be honored on new date.",,https://s1.ticketm.net/dam/a/cdf/5c6d8832-43ad-4406-8a7c-dceb67799cdf_SOURCE,2024-11-01,20:00:00,,,187.24,21,USD,LOUD AND LIVE,https://www.ticketmaster.com/jhayco-vida-rockstar-tour-miami-florida-11-01-2024/event/0D005E8B0E5FEFBF,Kaseya Center,Miami,25.781232,-80.187805,"601 Biscayne Blvd, Miami, Florida, 33132"
ticketmaster,Miami Marlins vs. Boston Red Sox,"
",,https://s1.ticketm.net/dam/a/68b/30d9cf87-5258-446e-99e4-3de517ed168b_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-07-03,18:40:00,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdPbfP,LoanDepot Park,Miami,25.778057,-80.219406,"501 Marlins Way, Miami, Florida, 33125"
ticketmaster,Miami Marlins vs. Boston Red Sox,"
",,https://s1.ticketm.net/dam/a/68b/30d9cf87-5258-446e-99e4-3de517ed168b_TABLET_LANDSCAPE_LARGE_16_9.jpg,2024-07-04,13:10:00,,,,,,,https://www.ticketmaster.com/event/Z7r9jZ1AdPbfJ,LoanDepot Park,Miami,25.778057,-80.219406,"501 Marlins Way, Miami, Florida, 33125"
